Date_Purchase	Id_purchase	Id_client	Date_of_birth	Sex_client	Store	Region	Canal	Gender	Type_purchase	Quantity	Discount	Pay	Second_purchase
5/11/2022 0:00	FPE-942	55247144	33826	F	424	BARRANQUILLA	Diesel	MASCULINO	TENIS	1	0	899900	0
6/22/2022 0:00	FPE-1497	55303793	30777	No Informado	402	BARRANQUILLA	Diesel	MASCULINO	TENIS	1	0	649900	1
6/24/2022 0:00	FPE-1509	55304218	28856	M	402	BARRANQUILLA	Diesel	MASCULINO	JEAN	1	134437	639920	1
6/24/2022 0:00	FPE-1509	55304218	28856	M	402	BARRANQUILLA	Diesel	MASCULINO	JEAN	1	0	799900	1
6/17/2022 0:00	FPE-1191	55304622	30605	F	424	BARRANQUILLA	Diesel	FEMENINO	TENIS	1	285681	428521	0
3/11/2022 0:00	FPE-511	55305098	31012	F	608	BARRANQUILLA	Superdry	MASCULINO	CAMISETA	1	12597	113370	1
3/11/2022 0:00	FPE-511	55305098	31012	F	608	BARRANQUILLA	Superdry	MASCULINO	SUDADERA	1	21000	189000	1
2/13/2022 0:00	FP -4352	55307390	NULL	No Informado	608	BARRANQUILLA	Superdry	MASCULINO	CAMISETA	1	58782	69950	0
2/13/2022 0:00	FP -4352	55307390	NULL	No Informado	608	BARRANQUILLA	Superdry	MASCULINO	BILLETERA	1	37773	44950	0
2/13/2022 0:00	FP -4352	55307390	NULL	No Informado	608	BARRANQUILLA	Superdry	MASCULINO	CAMISETA	1	62983	74950	0
2/13/2022 0:00	FP -4352	55307390	NULL	No Informado	608	BARRANQUILLA	Superdry	MASCULINO	CAMISETA	1	58782	69950	0
2/13/2022 0:00	FP -4352	55307390	NULL	No Informado	608	BARRANQUILLA	Superdry	MASCULINO	CAMISETA	1	58782	69950	0
2/13/2022 0:00	FP -4352	55307390	NULL	No Informado	608	BARRANQUILLA	Superdry	MASCULINO	CAMISETA	1	58782	69950	0
2/13/2022 0:00	FP -4352	55307390	NULL	No Informado	608	BARRANQUILLA	Superdry	MASCULINO	CAMISETA	1	41975	49950	0
2/13/2022 0:00	FP -4352	55307390	NULL	No Informado	608	BARRANQUILLA	Superdry	MASCULINO	CAMISETA	1	58782	69950	0
2/14/2022 0:00	1208RM 00020543	55308311	44604	No Informado	208	ONLINE	Diesel	MASCULINO	TENIS	1	299950	299950	0
2/14/2022 0:00	1208RM 00020543	55308311	44604	No Informado	208	ONLINE	Diesel	NO APLICA	MATERIAL DE EMPAQUE	1	53	0	0
2/14/2022 0:00	1208RM 00020543	55308311	44604	No Informado	208	ONLINE	Diesel	NO APLICA	NO APLICA	1	0	10000	0
3/13/2022 0:00	FPE-628	5531605	44633	No Informado	614	BOGOTA	Superdry	FEMENINO	CHAQUETA	1	0	529900	0
4/12/2022 0:00	FPE-1149	5565005	NULL	No Informado	601	BOGOTA	Superdry	MASCULINO	TENIS	1	0	359900	1
4/12/2022 0:00	FPE-1149	5565005	NULL	No Informado	601	BOGOTA	Superdry	MASCULINO	BUZO	1	0	309900	1
2/24/2022 0:00	FPE-504	5573538	NULL	No Informado	606	MEDELLIN	Superdry	MASCULINO	GORRO	1	0	109900	0
2/24/2022 0:00	FPE-504	5573538	NULL	No Informado	606	MEDELLIN	Superdry	MASCULINO	CAMISETA	1	0	139900	0
2/24/2022 0:00	FPE-504	5573538	NULL	No Informado	606	MEDELLIN	Superdry	MASCULINO	CAMISETA	1	0	149900	0
2/24/2022 0:00	FPE-504	5573538	NULL	No Informado	606	MEDELLIN	Superdry	MASCULINO	CAMISETA	1	117563	0	0
2/24/2022 0:00	FPE-504	5573538	NULL	No Informado	606	MEDELLIN	Superdry	MASCULINO	CAMISETA	1	0	159900	0
2/24/2022 0:00	FPE-504	5573538	NULL	No Informado	606	MEDELLIN	Superdry	MASCULINO	CAMISETA	1	0	139900	0
2/24/2022 0:00	FPE-504	5573538	NULL	No Informado	606	MEDELLIN	Superdry	MASCULINO	CAMISETA	1	117563	0	0
3/25/2022 0:00	FPE-844	5583918	NULL	No Informado	402	BARRANQUILLA	Diesel	MASCULINO	TENIS	1	0	599900	0
6/17/2022 0:00	FPE-944	5586264	32272	M	429	BUCARAMANGA	Diesel	MASCULINO	JEAN	1	336101	504151	0
4/5/2022 0:00	FPE-1494	5599674	35890	No Informado	617	BOGOTA	Superdry	MASCULINO	BUZO	1	47042	223920	0
6/3/2022 0:00	FPE-1864	559975339	31023	M	414	MEDELLIN	Diesel	FEMENINO	TENIS	1	0	799900	0
6/3/2022 0:00	FPE-1864	559975339	31023	M	414	MEDELLIN	Diesel	FEMENINO	TENIS	1	0	799900	0
1/29/2022 0:00	FP -86170	560219	NULL	No Informado	411	MEDELLIN	Diesel	MASCULINO	FRAGANCIA	1	0	369900	0
6/20/2022 0:00	FPE-3592	56084981	NULL	No Informado	605	SABANETA	Superdry	MASCULINO	CAMISETA	1	0	139900	0
1/10/2022 0:00	FP -21920	56088737	44571	F	406	BOGOTA	Diesel	FEMENINO	TENIS	1	0	899900	1
1/10/2022 0:00	FP -21920	56088737	44571	F	406	BOGOTA	Diesel	FEMENINO	CHAQUETA	1	0	1299900	1
1/31/2022 0:00	FP -6859	56089818	29397	F	613	MEDELLIN	Superdry	FEMENINO	BUZO	1	104168	185940	0
1/31/2022 0:00	FP -6859	56089818	29397	F	613	MEDELLIN	Superdry	FEMENINO	BUZO	1	104168	185940	0
4/3/2022 0:00	FPE-1003	560960947410	29375	F	414	MEDELLIN	Diesel	MASCULINO	JEAN	1	0	699900	0
6/17/2022 0:00	FPE-918	56096982	27009	F	409	CALI	Diesel	MASCULINO	CAMISETA	1	134420	201630	1
6/17/2022 0:00	FPE-918	56096982	27009	F	409	CALI	Diesel	MASCULINO	CAMISETA	1	84000	126000	1
3/12/2022 0:00	FPE-604	56097509	NULL	F	415	PEREIRA	Diesel	MASCULINO	MEDIAS	1	0	99900	1
3/12/2022 0:00	FPE-604	56097509	NULL	F	415	PEREIRA	Diesel	MASCULINO	GORRO	1	0	299900	1
4/13/2022 0:00	FPE-1369	5610638	44664	F	602	MEDELLIN	Superdry	MASCULINO	SANDALIAS	1	0	99900	0
6/17/2022 0:00	FPE-450	561199016	29921	M	417	CARTAGENA	Diesel	MASCULINO	POLO	1	0	336050	0
6/17/2022 0:00	FPE-450	561199016	29921	M	417	CARTAGENA	Diesel	MASCULINO	CAMISETA	1	58807	235227	0
1/15/2022 0:00	FP -38630	561321428	NULL	No Informado	418	BOGOTA	Diesel	MASCULINO	JEAN	1	0	549900	1
1/15/2022 0:00	FP -38630	561321428	NULL	No Informado	418	BOGOTA	Diesel	MASCULINO	GORRO	1	0	299900	1
1/15/2022 0:00	FP -38630	561321428	NULL	No Informado	418	BOGOTA	Diesel	MASCULINO	GORRO	1	0	299900	1
1/15/2022 0:00	FP -38630	561321428	NULL	No Informado	418	BOGOTA	Diesel	MASCULINO	GORRO	1	0	299900	1
2/5/2022 0:00	FP -82104	562196554	33175	M	414	MEDELLIN	Diesel	MASCULINO	ROPA INTERIOR	1	0	179900	0
1/7/2022 0:00	FP -67989	563257114	NULL	No Informado	413	MEDELLIN	Diesel	MASCULINO	JEAN	1	0	799900	0
1/7/2022 0:00	FP -67989	563257114	NULL	No Informado	413	MEDELLIN	Diesel	MASCULINO	ROPA INTERIOR	1	0	179900	0
2/11/2022 0:00	FP -905	563863	44603	F	623	SANTANDER	Superdry	MASCULINO	ROPA DE BAÑO	1	0	159900	0
4/16/2022 0:00	FPE-1200	564214414	NULL	M	414	MEDELLIN	Diesel	MASCULINO	JEAN	1	0	799900	0
6/12/2022 0:00	FPE-2189	564293230	NULL	M	602	MEDELLIN	Superdry	MASCULINO	CHAQUETA	1	0	549900	0
6/12/2022 0:00	FPE-2189	564293230	NULL	M	602	MEDELLIN	Superdry	MASCULINO	CAMISA	1	0	299900	0
6/12/2022 0:00	FPE-2189	564293230	NULL	M	602	MEDELLIN	Superdry	MASCULINO	CAMISETA	1	0	149900	0
6/12/2022 0:00	FPE-2189	564293230	NULL	M	602	MEDELLIN	Superdry	MASCULINO	CAMISA	1	0	229900	0
6/12/2022 0:00	FPE-2189	564293230	NULL	M	602	MEDELLIN	Superdry	MASCULINO	CAMISETA	1	0	109900	0
5/3/2022 0:00	FPE-1071	565738128	20612	No Informado	415	PEREIRA	Diesel	MASCULINO	CAMISETA	1	0	349900	0
5/3/2022 0:00	FPE-1071	565738128	20612	No Informado	415	PEREIRA	Diesel	MASCULINO	JEAN	1	134437	639920	0
5/3/2022 0:00	FPE-1071	565738128	20612	No Informado	415	PEREIRA	Diesel	MASCULINO	JEAN	1	0	599900	0
5/3/2022 0:00	FPE-1071	565738128	20612	No Informado	415	PEREIRA	Diesel	MASCULINO	CAMISETA	1	0	249900	0
6/7/2022 0:00	FPE-429	566214337	NULL	No Informado	413	MEDELLIN	Diesel	MASCULINO	BUZO	1	0	1099900	0
1/19/2022 0:00	FP -68034	566452471	NULL	No Informado	413	MEDELLIN	Diesel	MASCULINO	JEAN	1	268874	479940	0
3/17/2022 0:00	FPE-775	5676130	44637	F	421	CHIA	Diesel	MASCULINO	JEAN	1	0	699900	1
3/17/2022 0:00	FPE-775	5676130	44637	F	421	CHIA	Diesel	MASCULINO	TENIS	1	0	899900	1
3/17/2022 0:00	FPE-775	5676130	44637	F	421	CHIA	Diesel	MASCULINO	JEAN	1	0	599900	1
1/23/2022 0:00	FP -46092	5677124	44584	No Informado	602	MEDELLIN	Superdry	MASCULINO	CAMISETA	1	58782	69950	0
2/4/2022 0:00	FP -86226	5693819	44596	M	411	MEDELLIN	Diesel	MASCULINO	JEAN	1	0	1179900	1
2/4/2022 0:00	FP -86226	5693819	44596	M	411	MEDELLIN	Diesel	MASCULINO	JEAN	1	0	799900	1
2/4/2022 0:00	FP -86226	5693819	44596	M	411	MEDELLIN	Diesel	MASCULINO	JEAN	1	0	1179900	1
6/17/2022 0:00	FPE-1029	5697002	22314	M	623	SANTANDER	Superdry	MASCULINO	MORRAL	1	84000	126000	0
4/23/2022 0:00	FPE-972	5711824	31228	M	415	PEREIRA	Diesel	MASCULINO	TENIS	1	0	849900	1
5/22/2022 0:00	FPE-700	571851800	29363	No Informado	422	SABANETA	Diesel	MASCULINO	CAMISETA	1	84000	149940	0
5/22/2022 0:00	FPE-700	571851800	29363	No Informado	422	SABANETA	Diesel	FEMENINO	BUZO	1	180631	214949	0
5/22/2022 0:00	FPE-700	571851800	29363	No Informado	422	SABANETA	Diesel	MASCULINO	CAMISETA	1	100807	179940	0
1/6/2022 0:00	FP -285	57298784	NULL	No Informado	618	BOGOTA	Superdry	MASCULINO	CAMISETA	1	0	139900	1
2/24/2022 0:00	FPE-595	57427816	25579	F	424	BARRANQUILLA	Diesel	MASCULINO	GORRO	1	0	199900	0
2/14/2022 0:00	1208RM 00020641	57432669	44603	No Informado	208	ONLINE	Diesel	NO APLICA	MATERIAL DE EMPAQUE	1	53	0	0
2/14/2022 0:00	1208RM 00020641	57432669	44603	No Informado	208	ONLINE	Diesel	FEMENINO	JEAN	1	0	799900	0
5/8/2022 0:00	FPE-467	57437358	34795	F	618	BOGOTA	Superdry	MASCULINO	BUZO	1	42000	199920	0
4/20/2022 0:00	FPE-563	575077214	NULL	No Informado	409	CALI	Diesel	MASCULINO	TENIS	1	151244	719920	0
4/20/2022 0:00	FPE-563	575077214	NULL	No Informado	409	CALI	Diesel	FEMENINO	TENIS	1	0	799900	0
6/7/2022 0:00	FPE-1205	576742810	NULL	M	606	MEDELLIN	Superdry	MASCULINO	MORRAL	1	36958	175920	0
6/12/2022 0:00	FPE-952	5784304	36465	M	623	SANTANDER	Superdry	MASCULINO	CAMISA	1	42000	199920	0
2/4/2022 0:00	FPE-271	5796974	44580	No Informado	429	BUCARAMANGA	Diesel	MASCULINO	ROPA INTERIOR	1	0	199900	1
2/4/2022 0:00	FPE-271	5796974	44580	No Informado	429	BUCARAMANGA	Diesel	MASCULINO	ROPA INTERIOR	1	0	199900	1
2/4/2022 0:00	FPE-271	5796974	44580	No Informado	429	BUCARAMANGA	Diesel	MASCULINO	ROPA INTERIOR	1	0	199900	1
5/4/2022 0:00	FPE-1436	580545	34549	F	609	ENVIGADO	Superdry	MASCULINO	CAMISETA	1	25193	119920	1
5/4/2022 0:00	FPE-1436	580545	34549	F	609	ENVIGADO	Superdry	MASCULINO	CAMISETA	1	0	159900	1
5/4/2022 0:00	FPE-1436	580545	34549	F	609	ENVIGADO	Superdry	MASCULINO	CAMISETA	1	18471	87920	1
5/29/2022 0:00	FPE-1542	581311024	NULL	No Informado	411	MEDELLIN	Diesel	MASCULINO	CAMISETA	1	0	299900	0
5/29/2022 0:00	FPE-1542	581311024	NULL	No Informado	411	MEDELLIN	Diesel	MASCULINO	CAMISETA	1	0	249900	0
5/29/2022 0:00	FPE-1542	581311024	NULL	No Informado	411	MEDELLIN	Diesel	MASCULINO	CAMISETA	1	147017	174950	0
3/11/2022 0:00	FPE-698	5823402	28856	M	416	CALI	Diesel	MASCULINO	ROPA INTERIOR	1	0	151177	0
2/26/2022 0:00	FPE-480	5825934	NULL	M	624	BOGOTA	Superdry	MASCULINO	BILLETERA	1	0	89900	0
2/26/2022 0:00	FPE-480	5825934	NULL	M	624	BOGOTA	Superdry	MASCULINO	CAMISETA	1	0	99900	0
2/26/2022 0:00	FPE-480	5825934	NULL	M	624	BOGOTA	Superdry	MASCULINO	CAMISETA	1	0	109900	0
2/26/2022 0:00	FPE-480	5825934	NULL	M	624	BOGOTA	Superdry	MASCULINO	CAMISETA	1	83949	0	0
5/1/2022 0:00	FPE-1249	5826947	NULL	M	622	BELLO	Superdry	MASCULINO	CHAQUETA	1	0	439900	0
2/5/2022 0:00	FP -925	5829924	30238	M	615	BOGOTA	Superdry	MASCULINO	CAMISETA	1	0	149900	0
4/26/2022 0:00	FPE-883	584825	44677	No Informado	613	MEDELLIN	Superdry	MASCULINO	BUZO	1	0	349900	0
4/14/2022 0:00	FPE-1167	585547812	NULL	M	414	MEDELLIN	Diesel	MASCULINO	TENIS	1	0	899900	0
4/22/2022 0:00	FPE-1267	5868471	NULL	No Informado	414	MEDELLIN	Diesel	MASCULINO	JEAN	1	0	799900	0
4/22/2022 0:00	FPE-1267	5868471	NULL	No Informado	414	MEDELLIN	Diesel	MASCULINO	JEAN	1	0	699900	0
4/22/2022 0:00	FPE-1267	5868471	NULL	No Informado	414	MEDELLIN	Diesel	MASCULINO	JEAN	1	117630	559920	0
4/22/2022 0:00	FPE-1267	5868471	NULL	No Informado	414	MEDELLIN	Diesel	MASCULINO	JEAN	1	0	549900	0
6/12/2022 0:00	FPE-630	5880328	NULL	No Informado	426	BOGOTA	Diesel	MASCULINO	TENIS	1	0	849900	0
3/7/2022 0:00	FPE-127	588671	24907	M	417	CARTAGENA	Diesel	MASCULINO	TENIS	1	107130	722415	0
3/7/2022 0:00	FPE-127	588671	24907	M	417	CARTAGENA	Diesel	MASCULINO	CAMISETA	1	42000	199920	0
4/30/2022 0:00	FPE-467	5895907	30957	M	419	BOGOTA	Diesel	MASCULINO	JEAN	1	0	549900	1
1/23/2022 0:00	FP -21956	5901474	44584	No Informado	406	BOGOTA	Diesel	MASCULINO	JEAN	1	0	899900	0
1/23/2022 0:00	FP -21956	5901474	44584	No Informado	406	BOGOTA	Diesel	MASCULINO	JEAN	1	0	649901	0
1/23/2022 0:00	FP -21956	5901474	44584	No Informado	406	BOGOTA	Diesel	MASCULINO	JEAN	1	0	899901	0
6/17/2022 0:00	FPE-1158	590859	36443	F	611	BOGOTA	Superdry	MASCULINO	CAMISETA	1	36941	55412	0
6/17/2022 0:00	FPE-1158	590859	36443	F	611	BOGOTA	Superdry	MASCULINO	CAMISETA	1	50386	75581	0
2/28/2022 0:00	FPE-1443	591461175	NULL	No Informado	406	BOGOTA	Diesel	MASCULINO	TENIS	1	0	1199900	1
2/15/2022 0:00	FPE-594	591894124	NULL	No Informado	402	BARRANQUILLA	Diesel	FEMENINO	TENIS	1	0	849900	0
2/15/2022 0:00	FPE-594	591894124	NULL	No Informado	402	BARRANQUILLA	Diesel	MASCULINO	CAMISETA	1	0	399900	0
2/15/2022 0:00	FPE-594	591894124	NULL	No Informado	402	BARRANQUILLA	Diesel	MASCULINO	BUZO	1	0	799900	0
4/26/2022 0:00	FPE-1078	591926066	NULL	No Informado	411	MEDELLIN	Diesel	FEMENINO	CHAQUETA	1	0	1299900	0
4/26/2022 0:00	FPE-1078	591926066	NULL	No Informado	411	MEDELLIN	Diesel	FEMENINO	BUZO	1	0	1099900	0
6/18/2022 0:00	1208RM 00024121	59310852	44730	No Informado	208	ONLINE	Diesel	MASCULINO	MORRAL	1	198270	201630	1
3/26/2022 0:00	FFQ-2498	59313680	NULL	No Informado	712	IPIALES	Superdry	MASCULINO	BUZO	1	0	329900	0
3/29/2022 0:00	FPE-879	5943102	NULL	No Informado	402	BARRANQUILLA	Diesel	MASCULINO	CAMISETA	1	0	299900	0
5/14/2022 0:00	FPE-479	5943605	NULL	No Informado	407	BOGOTA	Diesel	MASCULINO	ROPA INTERIOR	1	0	179900	0
2/11/2022 0:00	FP -61775	595090	NULL	No Informado	407	BOGOTA	Diesel	MASCULINO	CAMISETA	1	0	269900	0
2/11/2022 0:00	FP -61775	595090	NULL	No Informado	407	BOGOTA	Diesel	MASCULINO	TENIS	1	0	899900	0
2/12/2022 0:00	FP -917	5950923	27123	M	623	SANTANDER	Superdry	MASCULINO	CAMISETA	1	58782	69950	0
2/12/2022 0:00	FP -917	5950923	27123	M	623	SANTANDER	Superdry	MASCULINO	CAMISETA	1	54580	64950	0
2/12/2022 0:00	FP -917	5950923	27123	M	623	SANTANDER	Superdry	MASCULINO	CAMISETA	1	58782	69950	0
2/12/2022 0:00	FP -917	5950923	27123	M	623	SANTANDER	Superdry	MASCULINO	CAMISETA	1	58782	69950	0
2/12/2022 0:00	FP -917	5950923	27123	M	623	SANTANDER	Superdry	MASCULINO	CAMISETA	1	58782	69950	0
2/12/2022 0:00	FP -917	5950923	27123	M	623	SANTANDER	Superdry	MASCULINO	CAMISETA	1	54580	64950	0
2/12/2022 0:00	FP -917	5950923	27123	M	623	SANTANDER	Superdry	FEMENINO	BUZO	1	105000	124950	0
2/12/2022 0:00	FP -917	5950923	27123	M	623	SANTANDER	Superdry	FEMENINO	CAMISETA	1	54580	64950	0
1/23/2022 0:00	FFQ-2285	59651671	29775	F	712	IPIALES	Superdry	FEMENINO	BUZO	1	0	279900	0
1/18/2022 0:00	1209RM 00014612	59652498	44575	No Informado	209	ONLINE	Superdry	MASCULINO	BUZO	1	123960	185940	0
1/18/2022 0:00	1209RM 00014612	59652498	44575	No Informado	209	ONLINE	Superdry	NO APLICA	NO APLICA	1	0	20000	0
1/18/2022 0:00	1209RM 00014612	59652498	44575	No Informado	209	ONLINE	Superdry	NO APLICA	MATERIAL DE EMPAQUE	1	53	0	0
3/12/2022 0:00	1209RM 00017212	59653307	44631	No Informado	209	ONLINE	Superdry	MASCULINO	BUZO	1	39900	210000	0
3/12/2022 0:00	1209RM 00017212	59653307	44631	No Informado	209	ONLINE	Superdry	NO APLICA	NO APLICA	1	0	20000	0
3/12/2022 0:00	1209RM 00017212	59653307	44631	No Informado	209	ONLINE	Superdry	NO APLICA	MATERIAL DE EMPAQUE	1	53	0	0
1/4/2022 0:00	1209RM 00014007	596740	44564	No Informado	209	ONLINE	Superdry	FEMENINO	CHAQUETA	1	0	459900	0
1/4/2022 0:00	1209RM 00014007	596740	44564	No Informado	209	ONLINE	Superdry	NO APLICA	MATERIAL DE EMPAQUE	1	51	0	0
3/10/2022 0:00	FPE-157	5967868	NULL	No Informado	413	MEDELLIN	Diesel	MASCULINO	JEAN	1	0	649900	0
1/30/2022 0:00	FPE-1553	59708657	30860	F	605	SABANETA	Superdry	FEMENINO	BUZO	1	84000	149940	1
6/28/2022 0:00	FPE-922	5972330	27706	M	616	BOGOTA	Superdry	FEMENINO	CAMISETA	1	0	129900	0
6/21/2022 0:00	FPE-1274	5975960	28856	M	614	BOGOTA	Superdry	MASCULINO	MORRAL	1	0	199900	0
3/11/2022 0:00	1208RM 00021006	59793830	44631	No Informado	208	ONLINE	Diesel	MASCULINO	TENIS	1	95782	504118	0
3/11/2022 0:00	1208RM 00021006	59793830	44631	No Informado	208	ONLINE	Diesel	NO APLICA	MATERIAL DE EMPAQUE	1	53	0	0
6/30/2022 0:00	FPE-2321	59794990	36751	F	617	BOGOTA	Superdry	MASCULINO	CHAQUETA	1	0	499900	1
5/29/2022 0:00	FPE-2167	5979545	NULL	M	406	BOGOTA	Diesel	MASCULINO	RELOJ	1	378109	449950	0
5/31/2022 0:00	1209RM 00019842	59801885	44714	No Informado	209	ONLINE	Superdry	NO APLICA	NO APLICA	1	0	20000	1
5/31/2022 0:00	1209RM 00019842	59801885	44714	No Informado	209	ONLINE	Superdry	NO APLICA	MATERIAL DE EMPAQUE	1	53	0	1
5/31/2022 0:00	1209RM 00019842	59801885	44714	No Informado	209	ONLINE	Superdry	FEMENINO	TENIS	1	119950	119950	1
1/10/2022 0:00	FP -85777	59825847	27131	F	409	CALI	Diesel	MASCULINO	CAMISETA	1	50403	239920	0
4/9/2022 0:00	FPE-1097	5982866	NULL	M	414	MEDELLIN	Diesel	MASCULINO	CAMISETA	1	0	499900	1
6/17/2022 0:00	FPE-3381	59834202	NULL	F	605	SABANETA	Superdry	MASCULINO	CAMISETA	1	36941	55412	0
6/17/2022 0:00	FPE-3381	59834202	NULL	F	605	SABANETA	Superdry	MASCULINO	CAMISETA	1	43664	65496	0
6/17/2022 0:00	FPE-3381	59834202	NULL	F	605	SABANETA	Superdry	FEMENINO	CHAQUETA	1	178118	267177	0
1/15/2022 0:00	FP -12376	59836862	NULL	No Informado	609	ENVIGADO	Superdry	MASCULINO	BUZO	1	0	349900	0
2/7/2022 0:00	FP -37982	59860925	NULL	No Informado	416	CALI	Diesel	MASCULINO	JEAN	1	0	649900	0
4/29/2022 0:00	FPE-1347	60032445	NULL	M	414	MEDELLIN	Diesel	MASCULINO	JEAN	1	0	599900	1
1/16/2022 0:00	FPE-1136	6007523	44802	No Informado	406	BOGOTA	Diesel	MASCULINO	JEAN	1	294076	349949	1
1/22/2022 0:00	FP -6075	6010804	25344	M	611	BOGOTA	Superdry	MASCULINO	CAMISETA	1	58782	69950	0
1/21/2022 0:00	FP -37817	6010901	34353	No Informado	416	CALI	Diesel	MASCULINO	CAMISETA	1	0	269900	0
6/18/2022 0:00	1209RM 00021452	601297	44730	No Informado	209	ONLINE	Superdry	NO APLICA	MATERIAL DE EMPAQUE	1	53	0	1
3/11/2022 0:00	FPE-241	601611	29291	No Informado	483	BOGOTA	Diesel	MASCULINO	CAMISETA	1	0	151177	0
3/31/2022 0:00	FPE-819	6019510	32411	M	622	BELLO	Superdry	MASCULINO	PANTALON	1	0	249900	0
3/31/2022 0:00	FPE-819	6019510	32411	M	622	BELLO	Superdry	MASCULINO	CHAQUETA	1	0	469900	0
3/31/2022 0:00	FPE-819	6019510	32411	M	622	BELLO	Superdry	FEMENINO	BUZO	1	0	249900	0
6/22/2022 0:00	FPE-2558	602403	NULL	M	602	MEDELLIN	Superdry	MASCULINO	PANTALON	1	47042	223920	0
6/22/2022 0:00	FPE-2558	602403	NULL	M	602	MEDELLIN	Superdry	MASCULINO	PANTALON	1	0	279900	0
1/19/2022 0:00	FFQ-2211	60251747	NULL	F	716	CUCUTA	Superdry	MASCULINO	MORRAL	1	73916	131940	0
6/25/2022 0:00	FPE-2023	60257864	NULL	No Informado	411	MEDELLIN	Diesel	MASCULINO	ROPA INTERIOR	1	0	179900	0
4/30/2022 0:00	FFQ-1552	60259116	NULL	F	196	BOGOTA	Superdry	MASCULINO	PANTALON	1	73916	131940	0
4/30/2022 0:00	FFQ-1552	60259116	NULL	F	196	BOGOTA	Superdry	MASCULINO	PANTALON	1	104168	185940	0
3/21/2022 0:00	FPE-425	60259340	36446	No Informado	623	SANTANDER	Superdry	MASCULINO	CAMISETA	1	0	139900	0
3/21/2022 0:00	FPE-425	60259340	36446	No Informado	623	SANTANDER	Superdry	MASCULINO	BUZO	1	0	299900	0
3/21/2022 0:00	FPE-425	60259340	36446	No Informado	623	SANTANDER	Superdry	MASCULINO	CAMISETA	1	0	139900	0
2/7/2022 0:00	1209RM 00015621	60260675	44831	No Informado	209	ONLINE	Superdry	NO APLICA	MATERIAL DE EMPAQUE	1	53	0	1
2/7/2022 0:00	1209RM 00015621	60260675	44831	No Informado	209	ONLINE	Superdry	FEMENINO	BUZO	1	111960	167940	1
2/7/2022 0:00	1209RM 00015621	60260675	44831	No Informado	209	ONLINE	Superdry	FEMENINO	CHAQUETA	1	347940	231960	1
5/5/2022 0:00	FPE-604	60262806	28858	F	429	BUCARAMANGA	Diesel	MASCULINO	GORRO	1	0	299900	0
5/5/2022 0:00	FPE-604	60262806	28858	F	429	BUCARAMANGA	Diesel	FEMENINO	JEAN	1	0	799900	0
5/5/2022 0:00	FPE-604	60262806	28858	F	429	BUCARAMANGA	Diesel	FEMENINO	BUZO	1	0	699900	0
6/17/2022 0:00	FPE-932	60264778	NULL	F	429	BUCARAMANGA	Diesel	FEMENINO	TENIS	1	268874	403311	1
6/17/2022 0:00	FPE-932	60264778	NULL	F	429	BUCARAMANGA	Diesel	MASCULINO	CHAQUETA	1	302488	453730	1
6/17/2022 0:00	FPE-932	60264778	NULL	F	429	BUCARAMANGA	Diesel	MASCULINO	CHAQUETA	1	134420	201630	1
6/17/2022 0:00	FPE-932	60264778	NULL	F	429	BUCARAMANGA	Diesel	MASCULINO	TENIS	1	235260	352892	1
6/17/2022 0:00	FPE-932	60264778	NULL	F	429	BUCARAMANGA	Diesel	FEMENINO	JEAN	1	184840	277260	1
2/5/2022 0:00	FFQ-2368	60264925	34980	F	716	CUCUTA	Superdry	FEMENINO	BUZO	1	0	279900	1
3/12/2022 0:00	1209RM 00017358	60268072	44920	No Informado	209	ONLINE	Superdry	NO APLICA	NO APLICA	1	0	10000	1
3/12/2022 0:00	1209RM 00017358	60268072	44920	No Informado	209	ONLINE	Superdry	NO APLICA	MATERIAL DE EMPAQUE	1	53	0	1
3/12/2022 0:00	1209RM 00017358	60268072	44920	No Informado	209	ONLINE	Superdry	MASCULINO	MORRAL	1	28724	151176	1
2/11/2022 0:00	FP -912	60275244	36230	F	623	SANTANDER	Superdry	MASCULINO	MORRAL	1	83992	99950	0
6/21/2022 0:00	FPE-1808	60275355	25740	F	415	PEREIRA	Diesel	MASCULINO	POLO	1	29403	314910	0
6/21/2022 0:00	FPE-1808	60275355	25740	F	415	PEREIRA	Diesel	MASCULINO	JEAN	1	75622	809910	0
1/26/2022 0:00	FP -9805	60277026	21948	F	430	MEDELLIN	Diesel	MASCULINO	JEAN	1	252067	449940	1
1/26/2022 0:00	FP -9805	60277026	21948	F	430	MEDELLIN	Diesel	MASCULINO	BOLSO	1	0	349900	1
5/8/2022 0:00	FPE-1272	6028369	NULL	No Informado	411	MEDELLIN	Diesel	FEMENINO	CHAQUETA	1	773076	1379940	0
5/8/2022 0:00	FPE-1272	6028369	NULL	No Informado	411	MEDELLIN	Diesel	MASCULINO	CHAQUETA	1	672236	1199940	0
6/17/2022 0:00	1208RM 00022958	60298989	44729	No Informado	208	ONLINE	Diesel	NO APLICA	MATERIAL DE EMPAQUE	1	53	0	0
6/17/2022 0:00	1208RM 00022958	60298989	44729	No Informado	208	ONLINE	Diesel	MASCULINO	ROPA INTERIOR	1	28724	151176	0
6/17/2022 0:00	1208RM 00022958	60298989	44729	No Informado	208	ONLINE	Diesel	NO APLICA	MATERIAL DE EMPAQUE	1	53	0	0
6/17/2022 0:00	1208RM 00022958	60298989	44729	No Informado	208	ONLINE	Diesel	NO APLICA	NO APLICA	1	0	10000	0
